Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
2006,10,19,7,938,925,1128,1045,B6,4,N562JB,110,80,60,43,13,JFK,BUF,301,1,49,0,,0,13,0,30,0,0
2006,10,19,7,1749,1725,1938,1845,B6,6,N624JB,109,80,65,53,24,JFK,BUF,301,3,41,0,,0,24,0,29,0,0
2006,10,19,7,1054,1100,1217,1220,B6,66,N629JB,83,80,60,-3,-6,JFK,BUF,301,1,22,0,,0,0,0,0,0,0
2006,10,19,7,1528,1505,1658,1625,B6,8,N510JB,90,80,64,33,23,JFK,BUF,301,2,24,0,,0,0,0,10,0,23
2006,10,19,7,642,645,NA,1000,B6,351,N612JB,NA,375,NA,NA,-3,JFK,BUR,2465,0,25,0,,1,0,0,0,0,0
2006,10,19,7,1141,1145,NA,1455,B6,355,N586JB,NA,370,NA,NA,-4,JFK,BUR,2465,0,24,0,,1,0,0,0,0,0
2006,10,19,7,1652,1640,NA,1955,B6,357,N520JB,NA,375,NA,NA,12,JFK,BUR,2465,0,13,0,,1,0,0,0,0,0
2006,10,19,7,1833,1830,NA,2155,B6,359,N630JB,NA,385,NA,NA,3,JFK,BUR,2465,0,33,0,,1,0,0,0,0,0
2006,10,19,7,836,830,1221,1055,B6,123,N536JB,345,265,172,86,6,JFK,DEN,1626,10,43,0,,0,6,0,80,0,0
2006,10,19,7,2151,2015,55,2235,B6,97,N612JB,304,260,161,140,96,JFK,DEN,1626,6,17,0,,0,12,0,44,0,84
2006,10,19,7,1103,1100,1359,1355,B6,1,N533JB,176,175,142,4,3,JFK,FLL,1069,18,16,0,,0,0,0,0,0,0
2006,10,19,7,2305,2120,152,15,B6,11,N548JB,167,175,140,97,105,JFK,FLL,1069,4,23,0,,0,0,0,6,0,91
2006,10,19,7,1540,1525,1821,1830,B6,15,N588JB,161,185,141,-9,15,JFK,FLL,1069,2,18,0,,0,0,0,0,0,0
2006,10,19,7,625,625,911,915,B6,17,N504JB,166,170,147,-4,0,JFK,FLL,1069,3,16,0,,0,0,0,0,0,0
2006,10,19,7,809,800,1102,1105,B6,19,N571JB,173,185,145,-3,9,JFK,FLL,1069,2,26,0,,0,0,0,0,0,0
2006,10,19,7,743,720,1033,1020,B6,25,N590JB,170,180,142,13,23,JFK,FLL,1069,3,25,0,,0,0,0,0,0,0
2006,10,19,7,1401,1310,1641,1600,B6,3,N562JB,160,170,145,41,51,JFK,FLL,1069,2,13,0,,0,5,0,0,0,36
2006,10,19,7,951,930,1308,1235,B6,39,N505JB,197,185,151,33,21,JFK,FLL,1069,2,44,0,,0,18,0,12,0,3
2006,10,19,7,2033,1945,2320,2300,B6,47,N521JB,167,195,142,20,48,JFK,FLL,1069,2,23,0,,0,11,0,0,0,9
2006,10,19,7,1907,1730,2200,2030,B6,49,N570JB,173,180,141,90,97,JFK,FLL,1069,4,28,0,,0,90,0,0,0,0
2006,10,19,7,1839,1820,2130,2135,B6,801,N561JB,171,195,141,-5,19,JFK,FLL,1069,2,28,0,,0,0,0,0,0,0
2006,10,19,7,2308,2200,146,55,B6,803,N595JB,158,175,138,51,68,JFK,FLL,1069,3,17,0,,0,0,0,14,0,37
2006,10,19,7,1419,1420,1707,1720,B6,81,N593JB,168,180,145,-13,-1,JFK,FLL,1069,3,20,0,,0,0,0,0,0,0
2006,10,19,7,707,655,NA,940,B6,191,N566JB,NA,345,NA,NA,12,JFK,LAS,2248,0,27,0,,1,0,0,0,0,0
2006,10,19,7,1200,1145,1544,1425,B6,193,N544JB,404,340,198,79,15,JFK,LAS,2248,7,19,0,,0,15,0,64,0,0
2006,10,19,7,2007,1910,3,2210,B6,195,N632JB,416,360,201,113,57,JFK,LAS,2248,6,29,0,,0,44,0,56,0,13
2006,10,19,7,921,920,1323,1200,B6,197,N508JB,422,340,199,83,1,JFK,LAS,2248,4,39,0,,0,1,0,82,0,0
2006,10,19,7,727,720,NA,1035,B6,205,N503JB,NA,375,NA,NA,7,JFK,LGB,2465,0,34,0,,1,0,0,0,0,0
2006,10,19,7,1218,1155,NA,1505,B6,209,N531JB,NA,370,NA,NA,23,JFK,LGB,2465,0,38,0,,1,0,0,0,0,0
2006,10,19,7,1609,1610,NA,1925,B6,215,N527JB,NA,375,NA,NA,-1,JFK,LGB,2465,0,18,0,,1,0,0,0,0,0
2006,10,19,7,1913,1825,NA,2150,B6,217,N536JB,NA,385,NA,NA,48,JFK,LGB,2465,0,30,0,,1,0,0,0,0,0
2006,10,19,7,1710,1710,NA,2025,B6,219,N523JB,NA,375,NA,NA,0,JFK,LGB,2465,0,15,0,,1,0,0,0,0,0
2006,10,19,7,901,850,NA,1205,B6,221,N592JB,NA,375,NA,NA,11,JFK,LGB,2465,0,41,0,,1,0,0,0,0,0
2006,10,19,7,705,700,957,950,B6,1051,N197JB,172,170,135,7,5,JFK,MCO,944,7,30,0,,0,0,0,0,0,0
2006,10,19,7,612,550,847,830,B6,149,N585JB,155,160,131,17,22,JFK,MCO,944,5,19,0,,0,17,0,0,0,0
2006,10,19,7,1017,1010,1313,1250,B6,151,N522JB,176,160,136,23,7,JFK,MCO,944,6,34,0,,0,7,0,16,0,0
2006,10,19,7,1712,1640,1951,1930,B6,153,N522JB,159,170,135,21,32,JFK,MCO,944,6,18,0,,0,4,0,0,0,17
2006,10,19,7,1404,1400,1645,1645,B6,31,N550JB,161,165,135,0,4,JFK,MCO,944,5,21,0,,0,0,0,0,0,0
2006,10,19,7,958,910,1256,1155,B6,41,N537JB,178,165,132,61,48,JFK,MCO,944,5,41,0,,0,0,0,23,0,38
2006,10,19,7,1955,1905,2246,2205,B6,43,N599JB,171,180,135,41,50,JFK,MCO,944,7,29,0,,0,20,0,0,0,21
2006,10,19,7,805,810,1041,1100,B6,45,N526JB,156,170,133,-19,-5,JFK,MCO,944,3,20,0,,0,0,0,0,0,0
2006,10,19,7,1048,1045,1341,1325,B6,59,N565JB,173,160,135,16,3,JFK,MCO,944,17,21,0,,0,0,0,16,0,0
2006,10,19,7,1331,1310,1610,1550,B6,69,N521JB,159,160,135,20,21,JFK,MCO,944,5,19,0,,0,0,0,0,0,20
2006,10,19,7,2156,2115,50,2359,B6,79,N582JB,174,164,136,51,41,JFK,MCO,944,3,35,0,,0,4,0,10,0,37
2006,10,19,7,1509,1445,1730,1705,B6,119,N629JB,201,200,116,25,24,JFK,MSY,1182,6,19,0,,0,6,0,1,0,18
2006,10,19,7,714,700,945,920,B6,129,N632JB,211,200,114,25,14,JFK,MSY,1182,7,30,0,,0,0,0,11,0,14
2006,10,19,7,930,925,NA,1250,B6,101,N517JB,NA,385,NA,NA,5,JFK,OAK,2576,0,42,0,,1,0,0,0,0,0
2006,10,19,7,1808,1800,NA,2140,B6,107,N579JB,NA,400,NA,NA,8,JFK,OAK,2576,0,36,0,,1,0,0,0,0,0
2006,10,19,7,1711,1655,NA,2020,B6,91,N507JB,NA,385,NA,NA,16,JFK,OAK,2576,0,13,0,,1,0,0,0,0,0
2006,10,19,7,648,645,NA,1010,B6,93,N519JB,NA,385,NA,NA,3,JFK,OAK,2576,0,24,0,,1,0,0,0,0,0
2006,10,19,7,2149,2050,NA,25,B6,95,N603JB,NA,395,NA,NA,59,JFK,OAK,2576,0,15,0,,1,0,0,0,0,0
2006,10,19,7,2044,2030,NA,2330,B6,89,N524JB,NA,360,NA,NA,14,JFK,ONT,2430,0,23,0,,1,0,0,0,0,0
2006,10,19,7,659,700,946,950,B6,141,N550JB,167,170,136,-4,-1,JFK,PBI,1028,4,27,0,,0,0,0,0,0,0
2006,10,19,7,1444,1435,1723,1725,B6,143,N603JB,159,170,135,-2,9,JFK,PBI,1028,3,21,0,,0,0,0,0,0,0
2006,10,19,7,1930,1930,2228,2245,B6,35,N506JB,178,195,141,-17,0,JFK,PBI,1028,4,33,0,,0,0,0,0,0,0
2006,10,19,7,818,815,1121,1105,B6,37,N510JB,183,170,137,16,3,JFK,PBI,1028,5,41,0,,0,3,0,13,0,0
2006,10,19,7,1322,1305,1558,1550,B6,51,N606JB,156,165,137,8,17,JFK,PBI,1028,3,16,0,,0,0,0,0,0,0
2006,10,19,7,1059,1045,1334,1335,B6,57,N553JB,155,170,137,-1,14,JFK,PBI,1028,3,15,0,,0,0,0,0,0,0
2006,10,19,7,538,540,813,830,B6,821,N568JB,155,170,133,-17,-2,JFK,PBI,1028,4,18,0,,0,0,0,0,0,0
2006,10,19,7,921,920,1230,1215,B6,823,N570JB,189,175,141,15,1,JFK,PBI,1028,8,40,0,,0,1,0,14,0,0
2006,10,19,7,1529,1530,1816,1820,B6,825,N509JB,167,170,141,-4,-1,JFK,PBI,1028,4,22,0,,0,0,0,0,0,0
2006,10,19,7,1928,1925,2311,2255,B6,165,N543JB,403,390,189,16,3,JFK,PDX,2454,4,30,0,,0,0,0,16,0,0
2006,10,19,7,1904,1855,2348,2240,B6,179,N533JB,404,345,253,68,9,JFK,PHX,2153,4,27,0,,0,9,0,59,0,0
2006,10,19,7,2351,2355,416,445,B6,739,N526JB,205,230,242,-29,-4,JFK,PSE,1617,3,20,0,,0,0,0,0,0,0
2006,10,19,7,924,925,1101,1040,B6,20,N558JB,97,75,52,21,-1,JFK,ROC,264,6,39,0,,0,0,0,21,0,0
2006,10,19,7,3,2240,118,2359,B6,30,N592JB,75,79,53,79,83,JFK,ROC,264,5,17,0,,0,4,0,0,0,75
2006,10,19,7,1534,1505,1658,1625,B6,32,N599JB,84,80,57,33,29,JFK,ROC,264,6,21,0,,0,9,0,4,0,20
2006,10,19,7,2119,2010,2237,2130,B6,36,N558JB,78,80,56,67,69,JFK,ROC,264,6,16,0,,0,21,0,0,0,46
2006,10,19,7,1731,1725,1900,1845,B6,38,N582JB,89,80,56,15,6,JFK,ROC,264,6,27,0,,0,6,0,9,0,0
2006,10,19,7,1029,1020,1341,1325,B6,133,N597JB,192,185,153,16,9,JFK,RSW,1074,5,34,0,,0,9,0,7,0,0
2006,10,19,7,753,800,1123,1105,B6,135,N509JB,210,185,151,18,-7,JFK,RSW,1074,10,49,0,,0,0,0,18,0,0
2006,10,19,7,1535,1535,1837,1845,B6,137,N534JB,182,190,160,-8,0,JFK,RSW,1074,3,19,0,,0,0,0,0,0,0
2006,10,19,7,1343,1310,1636,1610,B6,139,N558JB,173,180,154,26,33,JFK,RSW,1074,5,14,0,,0,4,0,0,0,22
2006,10,19,7,2212,2130,106,35,B6,837,N542JB,174,185,148,31,42,JFK,RSW,1074,5,21,0,,0,18,0,0,0,13
2006,10,19,7,600,600,850,905,B6,839,N542JB,170,185,149,-15,0,JFK,RSW,1074,4,17,0,,0,0,0,0,0,0
2006,10,19,7,1200,1200,1454,1500,B6,843,N608JB,174,180,149,-6,0,JFK,RSW,1074,11,14,0,,0,0,0,0,0,0
2006,10,19,7,2055,1910,2359,2225,B6,845,N566JB,184,195,158,94,105,JFK,RSW,1074,6,20,0,,0,0,0,8,0,86
2006,10,19,7,855,905,1208,1210,B6,847,N523JB,193,185,149,-2,-10,JFK,RSW,1074,5,39,0,,0,0,0,0,0,0
2006,10,19,7,804,800,NA,1110,B6,181,N548JB,NA,370,NA,NA,4,JFK,SAN,2446,0,19,0,,1,0,0,0,0,0
2006,10,19,7,1956,1920,NA,2245,B6,185,N608JB,NA,385,NA,NA,36,JFK,SAN,2446,0,30,0,,1,0,0,0,0,0
2006,10,19,7,1953,1915,2330,2235,B6,83,N510JB,397,380,181,55,38,JFK,SEA,2421,4,32,0,,0,0,0,17,0,38
2006,10,19,7,811,805,NA,1135,B6,169,N595JB,NA,390,NA,NA,6,JFK,SJC,2569,0,40,0,,1,0,0,0,0,0
2006,10,19,7,1747,1730,NA,2105,B6,173,N565JB,NA,395,NA,NA,17,JFK,SJC,2569,0,21,0,,1,0,0,0,0,0
2006,10,19,7,658,700,1137,1145,B6,701,N535JB,219,225,250,-8,-2,JFK,SJU,1597,6,23,0,,0,0,0,0,0,0
2006,10,19,7,1719,1640,2141,2125,B6,703,N535JB,202,225,242,16,39,JFK,SJU,1597,5,15,0,,0,5,0,0,0,11
2006,10,19,7,1038,1040,1514,1520,B6,705,N633JB,216,220,245,-6,-2,JFK,SJU,1597,4,27,0,,0,0,0,0,0,0
2006,10,19,7,2116,2120,141,200,B6,707,N633JB,205,220,237,-19,-4,JFK,SJU,1597,5,23,0,,0,0,0,0,0,0
2006,10,19,7,2000,1955,38,40,B6,709,N625JB,218,225,237,-2,5,JFK,SJU,1597,6,35,0,,0,0,0,0,0,0
2006,10,19,7,846,850,1336,1335,B6,711,N625JB,230,225,244,1,-4,JFK,SJU,1597,5,41,0,,0,0,0,0,0,0
2006,10,19,7,2234,2035,225,2345,B6,87,N519JB,351,310,205,160,119,JFK,SLC,1989,6,20,0,,0,13,0,41,0,106
2006,10,19,7,2054,2025,NA,2345,B6,171,N568JB,NA,380,NA,NA,29,JFK,SMF,2521,0,22,0,,1,0,0,0,0,0
2006,10,19,7,2325,2255,27,2359,B6,22,N509JB,62,64,43,28,30,JFK,SYR,209,2,17,0,,0,28,0,0,0,0
2006,10,19,7,946,950,1108,1055,B6,68,N521JB,82,65,42,13,-4,JFK,SYR,209,2,38,0,,0,0,0,0,0,0
2006,10,19,7,1526,1520,1634,1630,B6,72,N571JB,68,70,43,4,6,JFK,SYR,209,3,22,0,,0,0,0,0,0,0
2006,10,19,7,1800,1650,2102,1945,B6,21,N505JB,182,175,151,77,70,JFK,TPA,1005,6,25,0,,0,9,0,7,0,61
2006,10,19,7,825,820,1138,1115,B6,23,N599JB,193,175,146,23,5,JFK,TPA,1005,5,42,0,,0,5,0,18,0,0
2006,10,19,7,1922,1905,2225,2220,B6,29,N571JB,183,195,145,5,17,JFK,TPA,1005,4,34,0,,0,0,0,0,0,0
2006,10,19,7,1339,1335,1625,1625,B6,53,N564JB,166,170,145,0,4,JFK,TPA,1005,4,17,0,,0,0,0,0,0,0
2006,10,19,7,1111,1050,1401,1340,B6,65,N561JB,170,170,147,21,21,JFK,TPA,1005,5,18,0,,0,0,0,21,0,0
2006,10,19,7,2123,2100,18,2355,B6,857,N585JB,175,175,149,23,23,JFK,TPA,1005,6,20,0,,0,6,0,0,0,17
2006,10,19,7,151,35,854,850,B6,484,N621JB,243,315,408,4,76,LAS,BOS,2381,3,12,0,,0,0,0,0,0,0
2006,10,19,7,1251,1035,2006,1825,B6,192,N566JB,255,290,406,101,136,LAS,JFK,2248,9,20,0,,0,0,0,0,0,101
2006,10,19,7,1640,1525,2352,2315,B6,194,N544JB,252,290,399,37,75,LAS,JFK,2248,9,24,0,,0,0,0,0,0,37
2006,10,19,7,100,2310,804,700,B6,196,N632JB,244,290,402,64,110,LAS,JFK,2248,7,15,0,,0,1,0,0,0,63
2006,10,19,7,1408,1255,2134,2045,B6,198,N508JB,266,290,404,49,73,LAS,JFK,2248,8,34,0,,0,0,0,0,0,49
2006,10,19,7,1554,1355,1700,1500,B6,283,N503JB,66,65,47,120,119,LAS,LGB,231,4,15,0,,0,8,0,1,0,111
2006,10,19,7,2045,1750,2153,1855,B6,285,N531JB,68,65,43,178,175,LAS,LGB,231,5,20,0,,0,0,0,3,0,175
2006,10,19,7,2004,1945,2108,2050,B6,287,N581JB,64,65,49,18,19,LAS,LGB,231,4,11,0,,0,0,0,0,0,18
2006,10,19,7,603,600,849,900,B6,371,N603JB,166,180,137,-11,3,LGA,FLL,1076,4,25,0,,0,0,0,0,0,0
2006,10,19,7,934,940,1215,1250,B6,375,N582JB,161,190,140,-35,-6,LGA,FLL,1076,6,15,0,,0,0,0,0,0,0
2006,10,19,7,1324,1325,1600,1630,B6,377,N569JB,156,185,142,-30,-1,LGA,FLL,1076,3,11,0,,0,0,0,0,0,0
2006,10,19,7,1632,1615,1919,1925,B6,381,N528JB,167,190,148,-6,17,LGA,FLL,1076,2,17,0,,0,0,0,0,0,0
2006,10,19,7,2152,2145,33,45,B6,383,N562JB,161,180,142,-12,7,LGA,FLL,1076,3,16,0,,0,0,0,0,0,0
2006,10,19,7,720,725,1006,1025,B6,363,N559JB,166,180,145,-19,-5,LGA,PBI,1035,4,17,0,,0,0,0,0,0,0
2006,10,19,7,1511,1455,1748,1755,B6,365,N618JB,157,180,139,-7,16,LGA,PBI,1035,4,14,0,,0,0,0,0,0,0
2006,10,19,7,2056,2100,2334,2359,B6,369,N606JB,158,179,140,-25,-4,LGA,PBI,1035,4,14,0,,0,0,0,0,0,0
2006,10,19,7,727,720,1512,1550,B6,482,N580JB,285,330,443,-38,7,LGB,BOS,2602,7,15,0,,0,0,0,0,0,0
2006,10,19,7,2220,2120,608,540,B6,488,N527JB,288,320,435,28,60,LGB,BOS,2602,23,10,0,,0,0,0,0,0,28
2006,10,19,7,2257,2120,617,500,B6,243,N580JB,260,280,427,77,97,LGB,FLL,2327,3,10,0,,0,3,0,0,0,74
2006,10,19,7,2302,2130,604,505,B6,255,N547JB,242,275,400,59,92,LGB,IAD,2277,7,15,0,,0,0,0,0,0,59
2006,10,19,7,832,800,1542,1545,B6,304,N583JB,250,285,410,-3,32,LGB,IAD,2277,7,13,0,,0,0,0,0,0,0
2006,10,19,7,1218,1055,1916,1840,B6,307,N591JB,238,285,401,36,83,LGB,IAD,2277,4,13,0,,0,0,0,0,0,36
2006,10,19,7,715,715,1442,1525,B6,202,N520JB,267,310,431,-43,0,LGB,JFK,2465,4,12,0,,0,0,0,0,0,0
2006,10,19,7,904,855,1632,1700,B6,204,N630JB,268,305,433,-28,9,LGB,JFK,2465,3,12,0,,0,0,0,0,0,0
2006,10,19,7,1210,1120,1938,1930,B6,206,N524JB,268,310,432,8,50,LGB,JFK,2465,6,10,0,,0,0,0,0,0,0
2006,10,19,7,1745,1555,110,2359,B6,210,N503JB,265,304,419,71,110,LGB,JFK,2465,10,16,0,,0,0,0,0,0,71
2006,10,19,7,1550,1315,2319,2125,B6,212,N592JB,269,310,426,114,155,LGB,JFK,2465,9,14,0,,0,0,0,0,0,114
2006,10,19,7,2150,2145,507,545,B6,216,N581JB,257,300,418,-38,5,LGB,JFK,2465,7,12,0,,0,0,0,0,0,0
2006,10,19,7,1400,1210,1506,1315,B6,282,N503JB,66,65,43,111,110,LGB,LAS,231,8,15,0,,0,0,0,1,0,110
2006,10,19,7,1907,1605,2010,1710,B6,284,N531JB,63,65,43,180,182,LGB,LAS,231,7,13,0,,0,0,0,0,0,180
2006,10,19,7,1826,1800,1927,1905,B6,286,N581JB,61,65,44,22,26,LGB,LAS,231,8,9,0,,0,8,0,0,0,14
2006,10,19,7,651,650,801,810,B6,242,N516JB,70,80,55,-9,1,LGB,OAK,353,4,11,0,,0,0,0,0,0,0
2006,10,19,7,1000,940,1121,1100,B6,244,N581JB,81,80,59,21,20,LGB,OAK,353,4,18,0,,0,20,0,1,0,0
2006,10,19,7,2022,2020,2131,2145,B6,248,N605JB,69,85,54,-14,2,LGB,OAK,353,4,11,0,,0,0,0,0,0,0
2006,10,19,7,1551,1555,1709,1715,B6,250,N605JB,78,80,55,-6,-4,LGB,OAK,353,6,17,0,,0,0,0,0,0,0
2006,10,19,7,1415,1345,1527,1505,B6,256,N581JB,72,80,59,22,30,LGB,OAK,353,5,8,0,,0,0,0,0,0,22
2006,10,19,7,2023,1750,2137,1910,B6,308,N590JB,74,80,56,147,153,LGB,OAK,353,5,13,0,,0,0,0,0,0,147
2006,10,19,7,1940,1935,2211,2225,B6,92,N517JB,91,110,133,-14,5,LGB,SLC,589,3,15,0,,0,0,0,0,0,0
2006,10,19,7,655,700,945,950,B6,1220,N607JB,170,170,147,-5,-5,MCO,BOS,1121,4,19,0,,0,0,0,0,0,0
2006,10,19,7,1137,1135,1430,1425,B6,1224,N587JB,173,170,153,5,2,MCO,BOS,1121,5,15,0,,0,0,0,0,0,0
2006,10,19,7,921,910,1204,1200,B6,432,N585JB,163,170,146,4,11,MCO,BOS,1121,2,15,0,,0,0,0,0,0,0
2006,10,19,7,1729,1730,2023,2020,B6,436,N550JB,174,170,154,3,-1,MCO,BOS,1121,6,14,0,,0,0,0,0,0,0
2006,10,19,7,1357,1400,1656,1650,B6,438,N621JB,179,170,155,6,-3,MCO,BOS,1121,9,15,0,,0,0,0,0,0,0
2006,10,19,7,754,800,1042,1030,B6,520,N584JB,168,150,147,12,-6,MCO,EWR,938,5,16,0,,0,0,0,0,0,0
2006,10,19,7,1136,1145,1412,1420,B6,522,N526JB,156,155,137,-8,-9,MCO,EWR,938,5,14,0,,0,0,0,0,0,0
2006,10,19,7,1508,1515,1800,1755,B6,524,N584JB,172,160,142,5,-7,MCO,EWR,938,6,24,0,,0,0,0,0,0,0
2006,10,19,7,1836,1845,2134,2120,B6,526,N559JB,178,155,133,14,-9,MCO,EWR,938,7,38,0,,0,0,0,0,0,0
2006,10,19,7,2207,2155,32,25,B6,528,N584JB,145,150,127,7,12,MCO,EWR,938,5,13,0,,0,0,0,0,0,0
2006,10,19,7,1027,1025,1304,1245,B6,1052,N197JB,157,140,127,19,2,MCO,JFK,944,4,26,0,,0,0,0,19,0,0
2006,10,19,7,836,840,1107,1105,B6,150,N608JB,151,145,131,2,-4,MCO,JFK,944,4,16,0,,0,0,0,0,0,0
2006,10,19,7,1356,1330,1626,1555,B6,152,N522JB,150,145,134,31,26,MCO,JFK,944,3,13,0,,0,0,0,8,0,23
2006,10,19,7,2028,2010,2254,2230,B6,154,N522JB,146,140,127,24,18,MCO,JFK,944,4,15,0,,0,0,0,6,0,18
2006,10,19,7,1757,1755,2037,2020,B6,42,N585JB,160,145,127,17,2,MCO,JFK,944,11,22,0,,0,0,0,17,0,0
2006,10,19,7,1414,1405,1636,1630,B6,44,N565JB,142,145,126,6,9,MCO,JFK,944,3,13,0,,0,0,0,0,0,0
2006,10,19,7,1652,1630,1926,1855,B6,46,N521JB,154,145,130,31,22,MCO,JFK,944,6,18,0,,0,2,0,9,0,20
2006,10,19,7,1332,1235,1610,1455,B6,48,N537JB,158,140,127,75,57,MCO,JFK,944,11,20,0,,0,0,0,18,0,57
2006,10,19,7,620,625,843,845,B6,52,N606JB,143,140,125,-2,-5,MCO,JFK,944,6,12,0,,0,0,0,0,0,0
2006,10,19,7,1151,1140,1420,1400,B6,56,N534JB,149,140,125,20,11,MCO,JFK,944,7,17,0,,0,0,0,9,0,11
2006,11,19,7,730,735,1000,955,B6,80,N629JB,150,140,130,5,-5,MCO,JFK,944,8,12,0,,0,0,0,0,0,0
2006,11,19,7,1023,1000,1404,1340,B6,118,N632JB,161,160,202,24,23,MSY,JFK,1182,8,11,0,,0,0,0,1,0,23
2006,11,19,7,1805,1745,2133,2130,B6,120,N629JB,148,165,196,3,20,MSY,JFK,1182,2,10,0,,0,0,0,0,0,0
2006,11,19,7,1205,1005,1952,1840,B6,472,N563JB,287,335,447,72,120,OAK,BOS,2693,6,14,0,,0,0,0,0,0,72
2006,11,19,7,2228,2235,648,710,B6,476,N605JB,320,335,444,-22,-7,OAK,BOS,2693,43,13,0,,0,0,0,0,0,0
2006,11,19,7,2349,2345,736,805,B6,270,N588JB,287,320,452,-29,4,OAK,FLL,2575,3,12,0,,0,0,0,0,0,0
2006,11,19,7,940,940,1659,1735,B6,312,N516JB,259,295,421,-36,0,OAK,IAD,2408,8,10,0,,0,0,0,0,0,0
2006,11,19,7,46,2230,801,625,B6,318,N579JB,255,295,411,96,136,OAK,IAD,2408,10,14,0,,0,0,0,2,0,94
2006,11,19,7,830,835,1609,1655,B6,100,N579JB,279,320,445,-46,-5,OAK,JFK,2576,4,10,0,,0,0,0,0,0,0
2006,11,19,7,1318,1315,2102,2135,B6,102,N546JB,284,320,446,-33,3,OAK,JFK,2576,9,9,0,,0,0,0,0,0,0
2006,11,19,7,2313,2115,655,525,B6,90,N507JB,282,310,440,90,118,OAK,JFK,2576,11,11,0,,0,0,0,0,0,90
2006,11,19,7,731,735,1517,1555,B6,94,N507JB,286,320,445,-38,-4,OAK,JFK,2576,7,14,0,,0,0,0,0,0,0
2006,11,19,7,1335,1130,2126,1950,B6,96,N519JB,291,320,447,96,125,OAK,JFK,2576,10,14,0,,0,1,0,0,0,95
2006,11,19,7,630,635,751,755,B6,241,N630JB,81,80,61,-4,-5,OAK,LGB,353,4,16,0,,0,0,0,0,0,0
2006,11,19,7,1204,1140,1331,1300,B6,245,N581JB,87,80,61,31,24,OAK,LGB,353,7,19,0,,0,0,0,10,0,21
2006,11,19,7,1615,1355,1726,1515,B6,247,N517JB,71,80,60,131,140,OAK,LGB,353,3,8,0,,0,0,0,5,0,126
2006,11,19,7,2213,2020,2329,2140,B6,249,N590JB,76,80,60,109,113,OAK,LGB,353,4,12,0,,0,0,0,0,0,109
2006,11,19,7,1753,1755,1906,1915,B6,253,N605JB,73,80,59,-9,-2,OAK,LGB,353,5,9,0,,0,0,0,0,0,0
2006,11,19,7,1618,1545,1731,1705,B6,317,N581JB,73,80,59,26,33,OAK,LGB,353,4,10,0,,0,9,0,0,0,17
2006,11,19,7,335,30,1105,825,B6,88,N531JB,270,295,420,160,185,ONT,JFK,2430,15,15,0,,0,0,0,0,0,160
2006,11,19,7,1221,1210,1528,1520,B6,1202,N556JB,187,190,167,8,11,PBI,BOS,1197,4,16,0,,0,0,0,0,0,0
2006,11,19,7,1450,1450,1806,1800,B6,1204,N594JB,196,190,171,6,0,PBI,BOS,1197,7,18,0,,0,0,0,0,0,0
2006,11,19,7,2005,2015,2307,2325,B6,1208,N556JB,182,190,167,-18,-10,PBI,BOS,1197,4,11,0,,0,0,0,0,0,0
2006,11,19,7,1112,1105,1414,1350,B6,540,N559JB,182,165,157,24,7,PBI,EWR,1024,5,20,0,,0,7,0,17,0,0
2006,11,19,7,1416,1415,1713,1710,B6,544,N553JB,177,175,159,3,1,PBI,EWR,1024,5,13,0,,0,0,0,0,0,0
2006,11,19,7,1031,1030,1312,1300,B6,142,N550JB,161,150,141,12,1,PBI,JFK,1028,5,15,0,,0,0,0,0,0,0
2006,11,19,7,1805,1805,2051,2040,B6,144,N603JB,166,155,146,11,0,PBI,JFK,1028,6,14,0,,0,0,0,0,0,0
2006,11,19,7,720,730,1005,1000,B6,34,N565JB,165,150,146,5,-10,PBI,JFK,1028,7,12,0,,0,0,0,0,0,0
2006,11,19,7,2130,2120,15,2350,B6,70,N553JB,165,150,143,25,10,PBI,JFK,1028,8,14,0,,0,0,0,15,0,10
2006,11,19,7,1202,1145,1448,1415,B6,74,N510JB,166,150,142,33,17,PBI,JFK,1028,5,19,0,,0,0,0,17,0,16
2006,11,19,7,609,610,853,845,B6,818,N505JB,164,155,138,8,-1,PBI,JFK,1028,9,17,0,,0,0,0,0,0,0
2006,11,19,7,903,910,1141,1145,B6,822,N568JB,158,155,142,-4,-7,PBI,JFK,1028,4,12,0,,0,0,0,0,0,0
2006,11,19,7,1310,1255,1550,1530,B6,824,N570JB,160,155,141,20,15,PBI,JFK,1028,10,9,0,,0,0,0,5,0,15
2006,11,19,7,1859,1900,2140,2135,B6,826,N509JB,161,155,141,5,-1,PBI,JFK,1028,5,15,0,,0,0,0,0,0,0
2006,11,19,7,1123,1115,1418,1400,B6,362,N618JB,175,165,155,18,8,PBI,LGA,1035,4,16,0,,0,0,0,18,0,0
2006,11,19,7,1706,1710,2006,11000,B6,364,N606JB,180,170,151,6,-4,PBI,LGA,1035,19,10,0,,0,0,0,0,0,0
2006,11,19,7,1842,1845,2205,2135,B6,366,N618JB,203,170,155,30,-3,PBI,LGA,1035,34,14,0,,0,0,0,30,0,0
